fecha,precio
2023-03-16 16:20:00,4867.898147826087
2023-03-16 16:30:00,4867.991792682927
2023-03-16 16:40:00,4868.008609090909
2023-03-16 16:50:00,4867.920324615385
2023-03-16 17:00:00,4867.730276190477
2023-03-16 17:10:00,4867.704030232559
2023-03-16 17:20:00,4867.695618518518
2023-03-16 17:30:00,4867.534728205129
2023-03-16 17:40:00,4867.086788709677
2023-03-16 17:50:00,4866.575345454546
2023-03-17 13:00:00,4844.688290909091
2023-03-17 13:10:00,4846.053458
2023-03-17 13:20:00,4839.60929
2023-03-17 13:30:00,4830.899334693878
2023-03-17 13:40:00,4821.807446969697
2023-03-17 13:50:00,4817.868931666667
2023-03-17 14:00:00,4813.444805309735
2023-03-17 14:10:00,4810.914010416666
2023-03-17 14:20:00,4809.698336486486
2023-03-17 14:30:00,4809.626262121212
2023-03-17 14:40:00,4810.778978431373
2023-03-17 14:50:00,4812.273946511628
2023-03-17 15:00:00,4812.959357692308
2023-03-17 15:10:00,4813.382861363637
2023-03-17 15:20:00,4814.122839583333
2023-03-17 15:30:00,4816.082288372093
2023-03-17 15:40:00,4818.196442253521
2023-03-17 15:50:00,4819.640975925926
2023-03-17 16:00:00,4820.8648378787875
2023-03-17 16:10:00,4821.847770149254
2023-03-17 16:20:00,4822.458519607843
2023-03-17 16:30:00,4822.9425213114755
2023-03-17 16:40:00,4823.176496428571
2023-03-17 16:50:00,4823.3904088235295
2023-03-17 17:00:00,4823.621997142857
2023-03-17 17:10:00,4823.79174
2023-03-17 17:20:00,4823.868746153847
2023-03-17 17:30:00,4823.913885185185
2023-03-17 17:40:00,4823.928219047619
2023-03-17 17:50:00,4823.995705405405
2023-03-17 18:00:00,4824.1162
2023-03-21 13:00:00,4806.78075
2023-03-21 13:10:00,4804.717003703704
2023-03-21 13:20:00,4804.366848275862
2023-03-21 13:30:00,4804.420819148936
2023-03-21 13:40:00,4801.983445454545
2023-03-21 13:50:00,4799.913019148937
2023-03-21 14:00:00,4798.747942553192
2023-03-21 14:10:00,4799.076929629629
2023-03-21 14:20:00,4799.410951219512
2023-03-21 14:30:00,4799.535116666667
2023-03-21 14:40:00,4799.695682222222
2023-03-21 14:50:00,4800.238621428572
2023-03-21 15:00:00,4800.6539620689655
2023-03-21 15:10:00,4800.835263157895
2023-03-21 15:20:00,4801.146803508772
2023-03-21 15:30:00,4801.6460648648645
2023-03-21 15:40:00,4802.3141173913045
2023-03-21 15:50:00,4802.870686111111
2023-03-21 16:00:00,4803.29469
2023-03-21 16:10:00,4803.602425581395
2023-03-21 16:20:00,4804.0308
2023-03-21 16:30:00,4804.197435714285
2023-03-21 16:40:00,4804.233498333333
2023-03-21 16:50:00,4804.356408108109
2023-03-21 17:00:00,4804.437704878049
2023-03-21 17:10:00,4804.368505882353
2023-03-21 17:20:00,4804.234589655172
2023-03-21 17:30:00,4804.199070000001
2023-03-21 17:40:00,4804.247223529412
2023-03-21 17:50:00,4804.275100000001
2023-03-22 13:00:00,4797.672655
2023-03-22 13:10:00,4796.560152173913
2023-03-22 13:20:00,4787.514345454546
2023-03-22 13:30:00,4784.140872093023
2023-03-22 13:40:00,4783.463295454546
2023-03-22 13:50:00,4781.217283333333
2023-03-22 14:00:00,4779.098413636363
2023-03-22 14:10:00,4777.875138888889
2023-03-22 14:20:00,4776.260331111111
2023-03-22 14:30:00,4774.896042
2023-03-22 14:40:00,4774.018496774193
2023-03-22 14:50:00,4773.509864705883
2023-03-22 15:00:00,4773.56224
2023-03-22 15:10:00,4774.0225
2023-03-22 15:20:00,4774.0232166666665
2023-03-22 15:30:00,4773.910484615385
2023-03-22 15:40:00,4773.944192857142
2023-03-22 15:50:00,4774.167964285714
2023-03-22 16:00:00,4774.378694871795
2023-03-22 16:10:00,4774.806668888888
2023-03-22 16:20:00,4775.166169230769
2023-03-22 16:30:00,4775.359740625
2023-03-22 16:40:00,4775.570693181819
2023-03-22 16:50:00,4775.654693333333
2023-03-22 17:00:00,4775.740647826087
2023-03-22 17:10:00,4775.853919148936
2023-03-22 17:20:00,4775.998655
2023-03-22 17:30:00,4776.132548
2023-03-22 17:40:00,4776.124059090909
2023-03-22 17:50:00,4776.21652972973
2023-03-22 18:00:00,4776.2492
